name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kyiv,2024-06-22,28.1,14.8,22.5,27.7,14.8,22.4,12.5,55.7,0,0,0,,0,0,19.1,7.2,249.9,1013.1,33.1,20,,,,,2024-06-22T04:46:40,2024-06-22T21:13:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-23,26.6,19.4,21.8,26.6,19.4,21.8,17.1,75.2,28,100,4.17,rain,0,0,34.9,13.3,277,1009.9,62.9,20,,,,,2024-06-23T04:46:58,2024-06-23T21:13:32,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-24,22,15.8,19.2,22,15.8,19.2,13.5,70.1,0.3,100,4.17,rain,0,0,39.2,14,296.7,1012.8,51,20,,,,,2024-06-24T04:47:19,2024-06-24T21:13:35,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-06-25,25.4,15.4,20.6,25.4,15.4,20.6,12.6,63.6,0,0,0,,0,0,38.2,14.4,345.7,1016.1,51.2,20,,,,,2024-06-25T04:47:42,2024-06-25T21:13:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-26,26.8,15,21.9,26.7,15,21.8,11.7,55,0,0,0,,0,0,25.6,10.8,346.9,1017.8,20.4,20,,,,,2024-06-26T04:48:08,2024-06-26T21:13:33,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-27,29.2,18.8,24.5,29,18.8,24.4,14.4,55.1,0,0,0,,0,0,26.3,8.6,17.1,1015.2,46.8,20,,,,,2024-06-27T04:48:37,2024-06-27T21:13:27,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-28,28.5,18.4,24.1,28.1,18.4,24,14.7,58.7,0,0,0,,0,0,21.2,7.2,114,1016.5,33.4,20,,,,,2024-06-28T04:49:08,2024-06-28T21:13:18,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-29,30.5,17.7,25.2,29.8,17.7,25,14.7,54.2,0,0,0,,0,0,15.5,7.2,239.5,1016.8,23.8,20,,,,,2024-06-29T04:49:42,2024-06-29T21:13:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-06-30,31.9,19.7,26.8,31.2,19.7,26.6,15.6,52.8,0,0,0,,0,0,23.4,10.8,199.6,1015.1,36.4,20,,,,,2024-06-30T04:50:18,2024-06-30T21:12:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-01,33.1,20.4,27.3,32.1,20.4,27.1,15.4,51,0,0,0,,0,0,34.2,14.4,185.8,1010.9,24.4,20,,,,,2024-07-01T04:50:57,2024-07-01T21:12:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-02,32.5,21.4,26.4,31.3,21.4,26.1,15.1,52.5,0.1,100,4.17,rain,0,0,42.5,18,179.4,1004.5,76.1,20,,,,,2024-07-02T04:51:39,2024-07-02T21:12:14,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-07-03,25.4,20.3,22.5,25.4,20.3,22.5,18.9,80.4,0,0,0,,0,0,33.5,14.4,354.1,1003.2,94.9,20,,,,,2024-07-03T04:52:22,2024-07-03T21:11:50,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
Kyiv,2024-07-04,28.8,18.4,23.2,30.2,18.4,23.5,18.6,77.6,0.2,100,8.33,rain,0,0,30.2,10.8,280.4,1004.2,84,17.5,,,,,2024-07-04T04:53:08,2024-07-04T21:11:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-07-05,24.5,17.8,20.9,24.5,17.8,20.9,14.3,68.5,1.1,100,4.17,rain,0,0,38.5,14,305.5,1009.7,77,20,,,,,2024-07-05T04:53:57,2024-07-05T21:10:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"33345099999,remote"
Kyiv,2024-07-06,26.2,15.5,21.3,26.2,15.5,21.3,10.6,53.9,0,0,0,,0,0,20.2,7.9,328.8,1017.5,15.6,20,,,,,2024-07-06T04:54:47,2024-07-06T21:10:22,0,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-07-07,27.3,15.7,22.3,27,15.7,22.3,11.6,52.4,0,0,0,,0,0,28.4,10.8,123.3,1019.5,50.4,20,,,,,2024-07-07T04:55:40,2024-07-07T21:09:47,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-08,29.2,17.4,23.7,28.3,17.4,23.5,13.1,53.7,0,0,0,,0,0,17.3,5.4,90.3,1017.8,63.5,20,,,,,2024-07-08T04:56:35,2024-07-08T21:09:09,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-09,31.5,18.6,25.8,30.8,18.6,25.5,13.8,49.8,0,0,0,,0,0,29.9,14.4,7.3,1018.5,27.6,20,,,,,2024-07-09T04:57:31,2024-07-09T21:08:29,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-10,32.3,21.6,27,32.9,21.6,27.6,18.8,62.5,0.2,100,8.33,rain,0,0,32.4,11.5,20.2,1019.7,53.3,20,,,,,2024-07-10T04:58:30,2024-07-10T21:07:45,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-07-11,33.6,21.7,28.1,34.6,21.7,28.7,18.9,60.3,0,0,0,,0,0,20.5,7.2,83,1018.6,22.5,20,,,,,2024-07-11T04:59:31,2024-07-11T21:06:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-12,34.9,22.9,29.4,35.6,22.9,30,18.5,54.1,0,0,0,,0,0,18,7.2,149.9,1015.4,33.8,20,,,,,2024-07-12T05:00:33,2024-07-12T21:06:10,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-13,36,24.7,30.2,36.1,24.7,30.5,17.4,48.7,0,0,0,,0,0,27,9.7,165.1,1012.7,11.1,20,,,,,2024-07-13T05:01:37,2024-07-13T21:05:19,0.24,Clear,Clear conditions throughout the day.,clear-day,"remote,33345099999"
Kyiv,2024-07-14,36.7,23.1,29.9,36.5,23.1,29.9,16.2,46.1,0,0,0,,0,0,26.6,10.8,183,1013.1,10.8,20,,,,,2024-07-14T05:02:43,2024-07-14T21:04:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,33345099999"
Kyiv,2024-07-15,35.9,21.9,29.3,35.6,21.9,29.7,17.5,51.8,0,0,0,,0,0,17.6,7.2,184.4,1014.1,24.6,20,,,,,2024-07-15T05:03:50,2024-07-15T21:03:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-16,35.9,23.9,29.2,37,23.9,30.4,19.8,59.4,38,100,4.17,rain,0,0,75.6,28.8,126.6,1015,46.5,16.4,,,,,2024-07-16T05:04:59,2024-07-16T21:02:29,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-07-17,35.4,22.2,28.4,36.9,22.2,29.6,21,66.7,3,100,4.17,rain,0,0,34.2,14.4,232.8,1015.9,52.9,18.6,,,,,2024-07-17T05:06:10,2024-07-17T21:01:27,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,33345099999"
Kyiv,2024-07-18,30.9,21.1,25.6,33.6,21.1,26.5,21.3,78.3,4,100,8.33,rain,0,0,33.5,13.3,307.3,1016.9,72.6,18.3,,,,,2024-07-18T05:07:22,2024-07-18T21:00:23,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-07-19,27.7,19.6,23.6,27.7,19.6,23.6,16.9,68.4,0,0,0,,0,0,32.8,14.4,338.9,1016.2,62.5,17.5,,,,,2024-07-19T05:08:35,2024-07-19T20:59:16,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-20,28.1,18.1,23.7,27.5,18.1,23.6,14,56.3,0,0,0,,0,0,25.9,8.3,331.9,1012.6,31.9,20,,,,,2024-07-20T05:09:50,2024-07-20T20:58:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-21,29.1,17.9,24.3,28.7,17.9,24.1,14.5,56.7,0,0,0,,0,0,17.3,5.8,177.7,1010.3,88.8,20,,,,,2024-07-21T05:11:06,2024-07-21T20:56:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-22,28.5,20.9,24.2,28.5,20.9,24.3,16.5,63.4,2,100,4.17,rain,0,0,38.5,10.8,40.4,1010.3,68.7,20,,,,,2024-07-22T05:12:23,2024-07-22T20:55:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-07-23,27.8,17.4,23.1,27.2,17.4,23.1,14.8,63,0,0,0,,0,0,29.2,11.2,349.4,1011.8,30,17.5,,,,,2024-07-23T05:13:41,2024-07-23T20:54:27,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-24,27.1,18.9,23.3,27.4,18.9,23.4,15.6,63.2,0,0,0,,0,0,25.9,9.4,61.6,1010.4,58.6,20,,,,,2024-07-24T05:15:00,2024-07-24T20:53:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
Kyiv,2024-07-25,26.8,15.9,21.9,26.5,15.9,21.9,11.2,52,0,0,0,,0,0,28.4,10.8,101.1,1008.9,74.7,20,,,,,2024-07-25T05:16:20,2024-07-25T20:51:49,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-26,28.7,18.2,23.8,27.9,18.2,23.6,13,52.7,1,100,4.17,rain,0,0,25.2,8.6,75.1,1009.7,89.9,20,,,,,2024-07-26T05:17:42,2024-07-26T20:50:26,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-07-27,29.4,18,23.4,28.9,18,23.4,16.2,66,1,100,8.33,rain,0,0,37.4,11.5,291.8,1015.6,56.4,20,,,,,2024-07-27T05:19:04,2024-07-27T20:49:02,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-07-28,29.7,18.4,24.4,29.3,18.4,24.3,16,63,0,0,0,,0,0,25.2,10.8,245.5,1015.9,47.5,20,,,,,2024-07-28T05:20:26,2024-07-28T20:47:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-07-29,24.2,14.9,20.4,24.2,14.9,20.4,11.5,58.6,1,100,4.17,rain,0,0,58.3,21.6,278.4,1010.9,61.5,20,,,,,2024-07-29T05:21:50,2024-07-29T20:46:08,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-07-30,22.5,16.2,18.7,22.5,16.2,18.7,13.5,72,2.9,100,8.33,rain,0,0,52.2,20.5,299.4,1007.4,88.6,20,,,,,2024-07-30T05:23:15,2024-07-30T20:44:37,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-07-31,25.3,15.5,20.5,25.3,15.5,20.5,12.5,62.7,0,0,0,,0,0,37.4,13.7,306.3,1011.4,48.2,20,,,,,2024-07-31T05:24:40,2024-07-31T20:43:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-01,29.4,14.7,22.6,28,14.7,22.3,10.7,50.3,0,0,0,,0,0,35.3,13,276.4,1009.7,40.6,20,,,,,2024-08-01T05:26:05,2024-08-01T20:41:32,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"remote,33345099999"
Kyiv,2024-08-02,28.3,16.6,22.8,27.3,16.6,22.6,11.3,51,0,0,0,,0,0,30.2,10.4,303.1,1007.5,53.1,20,,,,,2024-08-02T05:27:32,2024-08-02T20:39:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-03,24.7,16.9,20.6,24.7,16.9,20.6,15.6,74.3,3,100,4.17,rain,0,0,29.2,9.7,91.9,1004.9,90.5,16.7,,,,,2024-08-03T05:28:59,2024-08-03T20:38:19,0.96,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,33345099999"
Kyiv,2024-08-04,24.2,15.7,19.5,24.2,15.7,19.5,14.5,74.6,16,100,4.17,rain,0,0,37.4,13.7,1.2,1006.7,86.7,15.7,,,,,2024-08-04T05:30:26,2024-08-04T20:36:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,33345099999"
Kyiv,2024-08-05,26.4,16.2,21.7,26.4,16.2,21.7,12.7,59.1,0,0,0,,0,0,20.5,7.2,323.7,1009.4,35.3,20,,,,,2024-08-05T05:31:54,2024-08-05T20:34:59,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-06,26.4,16.6,21.9,26.4,16.6,21.9,14.8,65.5,3,100,4.17,rain,0,0,20.9,8.6,8,1009.8,78.6,20,,,,,2024-08-06T05:33:22,2024-08-06T20:33:17,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-08-07,26.1,18,21.5,26.1,18,21.5,15.2,70,2.5,100,20.83,rain,0,0,28.4,10.1,306.4,1011.7,70.4,20,,,,,2024-08-07T05:34:51,2024-08-07T20:31:33,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"33345099999,remote"
Kyiv,2024-08-08,26.8,17.2,22,26.8,17.2,22,14.6,64.8,0,0,0,,0,0,30.6,11.5,315.1,1012.5,61.7,20,,,,,2024-08-08T05:36:20,2024-08-08T20:29:48,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-09,27.2,16.4,22.4,27.2,16.4,22.4,14.8,64.7,0.5,100,4.17,rain,0,0,15.1,7.2,288.2,1014.1,68.5,20,,,,,2024-08-09T05:37:49,2024-08-09T20:28:01,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-08-10,27.4,18.7,22.1,27.6,18.7,22.1,17.1,75.5,0.1,100,4.17,rain,0,0,40,14.8,280,1014.9,75.7,18.3,,,,,2024-08-10T05:39:18,2024-08-10T20:26:13,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-08-11,25.6,18.3,21.8,25.6,18.3,21.8,13.1,60.8,0.1,100,4.17,rain,0,0,47.9,18.7,289.9,1014.8,63.1,20,,,,,2024-08-11T05:40:48,2024-08-11T20:24:24,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-08-12,22.9,14.6,18.9,22.9,14.6,18.9,10.7,61,0,0,0,,0,0,40.3,15.5,295.2,1013.8,46.1,,,,,,2024-08-12T05:42:18,2024-08-12T20:22:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Kyiv,2024-08-13,22.8,15.4,19,22.8,15.4,19,10,57.1,0,0,0,,0,0,38.2,14.4,319.9,1013.2,54.7,20,,,,,2024-08-13T05:43:49,2024-08-13T20:20:41,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,33345099999"
Kyiv,2024-08-14,25,13,19.3,25,13,19.3,10.8,60.1,0,0,0,,0,0,18.7,10.8,327.1,1018.4,23.5,20,,,,,2024-08-14T05:45:19,2024-08-14T20:18:47,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-15,26.8,14.8,21.1,26.6,14.8,21.1,10.9,55.2,0,0,0,,0,0,21.2,7.6,355.1,1018.7,38,20,,,,,2024-08-15T05:46:50,2024-08-15T20:16:53,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-16,27.6,16.1,22,26.9,16.1,21.9,12.2,56.4,0,0,0,,0,0,18.4,5.8,127.6,1018,50.2,20,,,,,2024-08-16T05:48:20,2024-08-16T20:14:57,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-17,29.9,16.4,23,28.4,16.4,22.7,11.8,52.7,0,0,0,,0,0,22.3,7.9,132.3,1014.9,0,20,,,,,2024-08-17T05:49:51,2024-08-17T20:13:01,0.42,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-18,33.9,17.7,25.2,32.9,17.7,25,14.2,52.9,0.2,100,8.33,rain,0,0,23,14.4,144,1011.7,20.6,20,,,,,2024-08-18T05:51:22,2024-08-18T20:11:03,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"33345099999,remote"
Kyiv,2024-08-19,35.2,19.7,27.1,34.6,19.7,26.9,15.2,51.5,0,0,0,,0,0,27,9.4,144.4,1011.1,26,20,,,,,2024-08-19T05:52:53,2024-08-19T20:09:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-20,35.1,21,27.7,33.5,21,27.3,13.5,44.4,0,0,0,,0,0,20.5,7.2,149.7,1012.6,1.8,20,,,,,2024-08-20T05:54:24,2024-08-20T20:07:04,0.52,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-21,34.4,20.2,27.4,32.2,20.2,26.6,10.7,38.7,0,0,0,,0,0,27,9.7,127.8,1009.9,9,20,,,,,2024-08-21T05:55:55,2024-08-21T20:05:03,0.56,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-22,29.9,20.1,24.8,30.4,20.1,24.9,14,51.9,0,0,0,,0,0,39.2,16.2,314.7,1008.6,78.3,20,,,,,2024-08-22T05:57:27,2024-08-22T20:03:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-23,25.3,15.6,20.3,25.3,15.6,20.3,10.4,55.4,0,0,0,,0,0,33.8,12.2,332.2,1015.4,37.8,20,,,,,2024-08-23T05:58:58,2024-08-23T20:00:59,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-24,27.9,15.6,21.8,27,15.6,21.7,11,52.7,0,0,0,,0,0,24.8,8.3,3.1,1019.2,15.3,20,,,,,2024-08-24T06:00:29,2024-08-24T19:58:55,0.66,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-25,32.3,17.7,25,31.9,17.7,24.9,13.9,52,0,0,0,,0,0,20.9,7.2,53.2,1018.2,0.7,20,,,,,2024-08-25T06:02:00,2024-08-25T19:56:51,0.7,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-26,32.8,20.2,26.3,31.3,20.2,25.9,13.8,48.7,0,0,0,,0,0,25.6,8.6,25,1017,0.4,20,,,,,2024-08-26T06:03:31,2024-08-26T19:54:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-08-27,33.1,19.7,25.9,32.1,19.7,25.6,13.7,49.5,0,0,0,,0,0,28.4,10.1,47,1017,47.6,20,,,,,2024-08-27T06:05:03,2024-08-27T19:52:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-28,30.7,21.1,26,29.7,21.1,25.6,13,45.8,0,0,0,,0,0,35.3,14.4,64.9,1019.3,75.1,20,,,,,2024-08-28T06:06:34,2024-08-28T19:50:33,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-29,32.4,20.3,26.2,30.8,20.3,25.7,11.7,42.5,0,0,0,,0,0,32.8,11.9,48.7,1019.2,70,20,,,,,2024-08-29T06:08:05,2024-08-29T19:48:26,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-30,32.4,19.1,25.5,30.5,19.1,24.9,9,37,0,0,0,,0,0,31.3,11.2,61.4,1018.8,35.5,20,,,,,2024-08-30T06:09:36,2024-08-30T19:46:18,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-08-31,30,18.2,23.8,28.4,18.2,23.5,9.3,41.3,0,0,0,,0,0,29.2,10.4,47.7,1019.3,70.5,20,,,,,2024-08-31T06:11:08,2024-08-31T19:44:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-01,32.6,19.8,24.8,31.2,19.8,24.4,11.4,45,0,0,0,,0,0,31.7,11.9,73,1018.3,97.3,20,,,,,2024-09-01T06:12:39,2024-09-01T19:42:01,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
Kyiv,2024-09-02,30.4,19.9,25,28.6,19.9,24.5,9.3,39.1,0,0,0,,0,0,33.8,12.2,49.9,1017.9,79.3,20,,,,,2024-09-02T06:14:10,2024-09-02T19:39:51,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-03,32.2,19.3,24,30.4,19.3,23.7,10.7,44.2,0,0,0,,0,0,39.6,14.8,71.5,1019,86.9,20,,,,,2024-09-03T06:15:41,2024-09-03T19:37:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-04,28.3,18.8,23.8,26.9,18.8,23.5,6.8,36.6,0,0,0,,0,0,36.7,14.4,50,1019.3,94.9,20,,,,,2024-09-04T06:17:12,2024-09-04T19:35:30,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"33345099999,remote"
Kyiv,2024-09-05,27.4,17.7,22.5,26.6,17.7,22.3,8.5,42.8,0,0,0,,0,0,46.4,16.6,57.3,1019.9,80.9,20,,,,,2024-09-05T06:18:43,2024-09-05T19:33:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-06,27.6,16.8,21.8,26.7,16.8,21.7,7.4,41.1,0,0,0,,0,0,34.2,12.2,82.3,1024,19.8,20,,,,,2024-09-06T06:20:14,2024-09-06T19:31:08,0.11,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-07,27.2,13.5,20,26.2,13.5,20,3.9,36.8,0,0,0,,0,0,35.6,12.6,92.3,1026,0,20,,,,,2024-09-07T06:21:46,2024-09-07T19:28:56,0.14,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-08,26.6,12,19.4,26.6,12,19.4,4.7,41.2,0,0,0,,0,0,32.4,11.5,90.5,1023,0,20,,,,,2024-09-08T06:23:17,2024-09-08T19:26:44,0.18,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-09,27.2,12.3,19.5,26.3,12.3,19.5,5.1,41.8,0,0,0,,0,0,37.8,14,101.9,1016.8,12.2,20,,,,,2024-09-09T06:24:48,2024-09-09T19:24:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"33345099999,remote"
Kyiv,2024-09-10,26.2,12.2,19.1,26.2,12.2,19.1,9.4,55.2,0,0,0,,0,0,28.4,10.1,107.6,1010.3,31.8,20,,,,,2024-09-10T06:26:19,2024-09-10T19:22:18,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-11,27.5,15.9,21.6,26.9,15.9,21.5,14.1,65.9,0,0,0,,0,0,24.8,8.6,119.3,1009.1,86.9,18,,,,,2024-09-11T06:27:50,2024-09-11T19:20:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-12,28.4,18.6,22.3,28.2,18.6,22.3,16.7,72.3,17,100,8.33,rain,0,0,50.8,15.1,121.6,1009,95.1,14.9,,,,,2024-09-12T06:29:21,2024-09-12T19:17:52,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"33345099999,remote"
Kyiv,2024-09-13,24.6,16.4,20.8,24.6,16.4,20.8,17.3,81.6,2,100,4.17,rain,0,0,40.3,12.2,135.3,1010.4,69,12.5,,,,,2024-09-13T06:30:53,2024-09-13T19:15:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-09-14,26.6,17.2,21.5,26.6,17.2,21.5,13.1,61.6,0,0,0,,0,0,41.4,14.8,102.6,1010.3,67,20,,,,,2024-09-14T06:32:24,2024-09-14T19:13:25,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-15,28.9,18.3,22.8,27.4,18.3,22.6,6.7,37.5,0.5,100,4.17,rain,0,0,52.6,19.4,105.5,1012.7,74.6,20,,,,,2024-09-15T06:33:55,2024-09-15T19:11:11,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"33345099999,remote"
Kyiv,2024-09-16,26.9,16.9,22,26.4,16.9,21.9,5.6,35.6,0,0,0,,0,0,52.9,19.8,83.6,1016.5,40,20,,,,,2024-09-16T06:35:27,2024-09-16T19:08:57,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-17,28.1,14.9,20.9,26.8,14.9,20.8,6.6,41.3,0,0,0,,0,0,44.3,14.8,66.4,1023.4,37.7,18.8,,,,,2024-09-17T06:36:58,2024-09-17T19:06:43,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"33345099999,remote"
Kyiv,2024-09-18,21.4,14.7,17.2,21.4,14.7,17.2,8.1,56.2,0.6,100,4.17,rain,0,0,34.9,13.3,48.7,1026.3,79.6,18.6,,,,,2024-09-18T06:38:30,2024-09-18T19:04:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"33345099999,remote"
Kyiv,2024-09-19,23.7,10,16.5,23.7,10,16.5,2.3,41.5,0,0,0,,0,0,34.2,12.2,49.8,1027.4,23,20,,,,,2024-09-19T06:40:02,2024-09-19T19:02:14,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"33345099999,remote"
